cidade;cod_cidade;estado;cod_esatado;populacao;renda_domiciliar_per_capita;regiao
Duque Bacelar;3901;MA;21;10.448;1077;Nordeste
Esperantinópolis;4008;MA;21;18.725;1077;Nordeste
Estreito;4057;MA;21;34.353;1077;Nordeste
Feira Nova do Maranhão;4073;MA;21;8.236;1077;Nordeste
Fernando Falcão;4081;MA;21;11.184;1077;Nordeste
Formosa da Serra Negra;4099;MA;21;18.133;1077;Nordeste
Fortaleza dos Nogueiras;4107;MA;21;12.951;1077;Nordeste
Fortuna;4206;MA;21;17.346;1077;Nordeste
Godofredo Viana;4305;MA;21;10.422;1077;Nordeste
Gonçalves Dias;4404;MA;21;17.579;1077;Nordeste
Governador Archer;4503;MA;21;10.472;1077;Nordeste
Governador Edison Lobão;4552;MA;21;18.908;1077;Nordeste
Governador Eugênio Barros;4602;MA;21;14.258;1077;Nordeste
Governador Luiz Rocha;4628;MA;21;7.219;1077;Nordeste
Governador Newton Bello;4651;MA;21;10.981;1077;Nordeste
Governador Nunes Freire;4677;MA;21;23.563;1077;Nordeste
Graça Aranha;4701;MA;21;6.161;1077;Nordeste
Grajaú;4800;MA;21;76.578;1077;Nordeste
Guimarães;4909;MA;21;10.470;1077;Nordeste
Humberto de Campos;5005;MA;21;26.546;1077;Nordeste
Icatu;5104;MA;21;25.332;1077;Nordeste
Igarapé do Meio;5153;MA;21;14.350;1077;Nordeste
Igarapé Grande;5203;MA;21;10.463;1077;Nordeste
Imperatriz;5302;MA;21;285.146;1077;Nordeste
Itaipava do Grajaú;5351;MA;21;14.143;1077;Nordeste
Itapecuru Mirim;5401;MA;21;62.269;1077;Nordeste
Itinga do Maranhão;5427;MA;21;22.934;1077;Nordeste
Jatobá;5450;MA;21;7.610;1077;Nordeste
Jenipapo dos Vieiras;5476;MA;21;17.499;1077;Nordeste
João Lisboa;5500;MA;21;25.287;1077;Nordeste
Joselândia;5609;MA;21;15.235;1077;Nordeste
Junco do Maranhão;5658;MA;21;5.275;1077;Nordeste
Lago da Pedra;5708;MA;21;45.875;1077;Nordeste
Lago do Junco;5807;MA;21;9.700;1077;Nordeste
Lago Verde;5906;MA;21;15.077;1077;Nordeste
Lagoa do Mato;5922;MA;21;10.809;1077;Nordeste
Lago dos Rodrigues;5948;MA;21;8.961;1077;Nordeste
Lagoa Grande do Maranhão;5963;MA;21;11.710;1077;Nordeste
Lajeado Novo;5989;MA;21;7.227;1077;Nordeste
Lima Campos;6003;MA;21;11.558;1077;Nordeste
Loreto;6102;MA;21;11.876;1077;Nordeste
Luís Domingues;6201;MA;21;7.351;1077;Nordeste
Magalhães de Almeida;6300;MA;21;14.001;1077;Nordeste
Maracaçumé;6326;MA;21;21.686;1077;Nordeste
Marajá do Sena;6359;MA;21;7.165;1077;Nordeste
Maranhãozinho;6375;MA;21;14.086;1077;Nordeste
Mata Roma;6409;MA;21;17.537;1077;Nordeste
Matinha;6508;MA;21;22.530;1077;Nordeste
Matões;6607;MA;21;33.300;1077;Nordeste
Matões do Norte;6631;MA;21;17.945;1077;Nordeste
Milagres do Maranhão;6672;MA;21;9.048;1077;Nordeste
Mirador;6706;MA;21;21.518;1077;Nordeste
Miranda do Norte;6755;MA;21;24.377;1077;Nordeste
Mirinzal;6805;MA;21;14.297;1077;Nordeste
Monção;6904;MA;21;28.606;1077;Nordeste
Montes Altos;7001;MA;21;9.309;1077;Nordeste
Morros;7100;MA;21;18.994;1077;Nordeste
Nina Rodrigues;7209;MA;21;14.551;1077;Nordeste
Nova Colinas;7258;MA;21;5.144;1077;Nordeste
Nova Iorque;7308;MA;21;4.412;1077;Nordeste
Nova Olinda do Maranhão;7357;MA;21;14.468;1077;Nordeste
Olho d'Água das Cunhãs;7407;MA;21;18.295;1077;Nordeste
Olinda Nova do Maranhão;7456;MA;21;13.909;1077;Nordeste
Paço do Lumiar;7506;MA;21;152.306;1077;Nordeste
Palmeirândia;7605;MA;21;21.606;1077;Nordeste
Paraibano;7704;MA;21;18.619;1077;Nordeste
Parnarama;7803;MA;21;32.256;1077;Nordeste
Passagem Franca;7902;MA;21;17.592;1077;Nordeste
Pastos Bons;8009;MA;21;19.246;1077;Nordeste
Paulino Neves;8058;MA;21;17.523;1077;Nordeste
Paulo Ramos;8108;MA;21;20.792;1077;Nordeste
Pedreiras;8207;MA;21;38.267;1077;Nordeste
Pedro do Rosário;8256;MA;21;24.917;1077;Nordeste
Penalva;8306;MA;21;33.534;1077;Nordeste
Peri Mirim;8405;MA;21;11.277;1077;Nordeste
Peritoró;8454;MA;21;20.910;1077;Nordeste
Pindaré-Mirim;8504;MA;21;32.521;1077;Nordeste
Pinheiro;8603;MA;21;87.919;1077;Nordeste
Pio XII;8702;MA;21;22.369;1077;Nordeste
Pirapemas;8801;MA;21;18.120;1077;Nordeste
Poção de Pedras;8900;MA;21;17.444;1077;Nordeste
Porto Franco;9007;MA;21;24.517;1077;Nordeste
Porto Rico do Maranhão;9056;MA;21;6.091;1077;Nordeste
Presidente Dutra;9106;MA;21;46.578;1077;Nordeste
Presidente Juscelino;9205;MA;21;11.616;1077;Nordeste
Presidente Médici;9239;MA;21;4.748;1077;Nordeste
Presidente Sarney;9270;MA;21;17.913;1077;Nordeste
Presidente Vargas;9304;MA;21;10.791;1077;Nordeste
Primeira Cruz;9403;MA;21;13.922;1077;Nordeste
Raposa;9452;MA;21;32.054;1077;Nordeste
Riachão;9502;MA;21;22.699;1077;Nordeste
Ribamar Fiquene;9551;MA;21;7.597;1077;Nordeste
Rosário;9601;MA;21;39.763;1077;Nordeste
Sambaíba;9700;MA;21;5.701;1077;Nordeste
Santa Filomena do Maranhão;9759;MA;21;6.839;1077;Nordeste
Santa Helena;9809;MA;21;43.112;1077;Nordeste
Santa Inês;9908;MA;21;88.167;1077;Nordeste
Santa Luzia;10005;MA;21;59.037;1077;Nordeste
Santa Luzia do Paruá;10039;MA;21;24.870;1077;Nordeste
Santa Quitéria do Maranhão;10104;MA;21;24.489;1077;Nordeste
Santa Rita;10203;MA;21;38.446;1077;Nordeste
Santana do Maranhão;10237;MA;21;10.777;1077;Nordeste
Santo Amaro do Maranhão;10278;MA;21;14.280;1077;Nordeste
Santo Antônio dos Lopes;10302;MA;21;14.623;1077;Nordeste
São Benedito do Rio Preto;10401;MA;21;18.793;1077;Nordeste
São Bento;10500;MA;21;48.036;1077;Nordeste
São Bernardo;10609;MA;21;27.887;1077;Nordeste
São Domingos do Azeitão;10658;MA;21;8.213;1077;Nordeste
São Domingos do Maranhão;10708;MA;21;35.221;1077;Nordeste
São Félix de Balsas;10807;MA;21;4.495;1077;Nordeste
São Francisco do Brejão;10856;MA;21;9.222;1077;Nordeste
São Francisco do Maranhão;10906;MA;21;12.353;1077;Nordeste
São João Batista;11003;MA;21;18.909;1077;Nordeste
São João do Carú;11029;MA;21;12.421;1077;Nordeste
São João do Paraíso;11052;MA;21;10.105;1077;Nordeste
São João do Soter;11078;MA;21;17.254;1077;Nordeste
São João dos Patos;11102;MA;21;25.891;1077;Nordeste
São José de Ribamar;11201;MA;21;257.414;1077;Nordeste
São José dos Basílios;11250;MA;21;7.102;1077;Nordeste
São Luís;11300;MA;21;1.088.057;1077;Nordeste
São Luís Gonzaga do Maranhão;11409;MA;21;18.153;1077;Nordeste
São Mateus do Maranhão;11508;MA;21;40.160;1077;Nordeste
São Pedro da Água Branca;11532;MA;21;14.736;1077;Nordeste
São Pedro dos Crentes;11573;MA;21;5.965;1077;Nordeste
São Raimundo das Mangabeiras;11607;MA;21;19.129;1077;Nordeste
São Raimundo do Doca Bezerra;11631;MA;21;5.767;1077;Nordeste
São Roberto;11672;MA;21;4.602;1077;Nordeste
São Vicente Ferrer;11706;MA;21;19.885;1077;Nordeste
Satubinha;11722;MA;21;8.880;1077;Nordeste
Senador Alexandre Costa;11748;MA;21;10.445;1077;Nordeste
Senador La Rocque;11763;MA;21;15.035;1077;Nordeste
Serrano do Maranhão;11789;MA;21;10.461;1077;Nordeste
Sítio Novo;11805;MA;21;17.457;1077;Nordeste
Sucupira do Norte;11904;MA;21;10.471;1077;Nordeste
Sucupira do Riachão;11953;MA;21;5.088;1077;Nordeste
Tasso Fragoso;12001;MA;21;9.106;1077;Nordeste
Timbiras;12100;MA;21;27.344;1077;Nordeste
Timon;12209;MA;21;182.241;1077;Nordeste
Trizidela do Vale;12233;MA;21;23.052;1077;Nordeste
Tufilândia;12274;MA;21;5.633;1077;Nordeste
Tuntum;12308;MA;21;37.401;1077;Nordeste
Turiaçu;12407;MA;21;38.905;1077;Nordeste
Turilândia;12456;MA;21;33.032;1077;Nordeste
Tutóia;12506;MA;21;55.041;1077;Nordeste
Urbano Santos;12605;MA;21;34.060;1077;Nordeste
Vargem Grande;12704;MA;21;44.540;1077;Nordeste
Viana;12803;MA;21;53.115;1077;Nordeste
Vila Nova dos Martírios;12852;MA;21;10.575;1077;Nordeste
Vitória do Mearim;12902;MA;21;31.851;1077;Nordeste
Vitorino Freire;13009;MA;21;31.906;1077;Nordeste
Zé Doca;14007;MA;21;41.943;1077;Nordeste
Acauã;53;PI;22;6.515;1350;Nordeste
Agricolândia;103;PI;22;5.023;1350;Nordeste
Água Branca;202;PI;22;18.033;1350;Nordeste
Alagoinha do Piauí;251;PI;22;6.901;1350;Nordeste
Alegrete do Piauí;277;PI;22;4.713;1350;Nordeste
Alto Longá;301;PI;22;13.734;1350;Nordeste
Altos;400;PI;22;49.637;1350;Nordeste
Alvorada do Gurguéia;459;PI;22;5.459;1350;Nordeste
Amarante;509;PI;22;17.577;1350;Nordeste
Angical do Piauí;608;PI;22;6.982;1350;Nordeste
Anísio de Abreu;707;PI;22;9.631;1350;Nordeste
Antônio Almeida;806;PI;22;3.228;1350;Nordeste
Aroazes;905;PI;22;5.433;1350;Nordeste
Aroeiras do Itaim;954;PI;22;2.766;1350;Nordeste
Arraial;1002;PI;22;4.593;1350;Nordeste
Assunção do Piauí;1051;PI;22;7.597;1350;Nordeste
Avelino Lopes;1101;PI;22;11.106;1350;Nordeste
Baixa Grande do Ribeiro;1150;PI;22;13.838;1350;Nordeste
Barra D'Alcântara;1176;PI;22;4.091;1350;Nordeste
Barras;1200;PI;22;49.533;1350;Nordeste
Barreiras do Piauí;1309;PI;22;3.334;1350;Nordeste
Barro Duro;1408;PI;22;6.744;1350;Nordeste
Batalha;1507;PI;22;27.123;1350;Nordeste
Bela Vista do Piauí;1556;PI;22;4.208;1350;Nordeste
Belém do Piauí;1572;PI;22;3.508;1350;Nordeste
Beneditinos;1606;PI;22;10.104;1350;Nordeste
Bertolínia;1705;PI;22;5.701;1350;Nordeste
Betânia do Piauí;1739;PI;22;6.368;1350;Nordeste
Boa Hora;1770;PI;22;7.108;1350;Nordeste
Bocaina;1804;PI;22;4.131;1350;Nordeste
Bom Jesus;1903;PI;22;30.321;1350;Nordeste
Bom Princípio do Piauí;1919;PI;22;5.786;1350;Nordeste
Bonfim do Piauí;1929;PI;22;6.089;1350;Nordeste
Boqueirão do Piauí;1945;PI;22;6.728;1350;Nordeste
Brasileira;1960;PI;22;8.658;1350;Nordeste
Brejo do Piauí;1988;PI;22;3.969;1350;Nordeste
Buriti dos Lopes;2000;PI;22;20.096;1350;Nordeste
Buriti dos Montes;2026;PI;22;7.538;1350;Nordeste
Cabeceiras do Piauí;2059;PI;22;10.449;1350;Nordeste
Cajazeiras do Piauí;2075;PI;22;3.146;1350;Nordeste
Cajueiro da Praia;2083;PI;22;8.203;1350;Nordeste
Caldeirão Grande do Piauí;2091;PI;22;5.605;1350;Nordeste
Campinas do Piauí;2109;PI;22;4.988;1350;Nordeste
Campo Alegre do Fidalgo;2117;PI;22;4.701;1350;Nordeste
Campo Grande do Piauí;2133;PI;22;6.188;1350;Nordeste
Campo Largo do Piauí;2174;PI;22;7.636;1350;Nordeste
Campo Maior;2208;PI;22;47.074;1350;Nordeste
Canavieira;2251;PI;22;3.429;1350;Nordeste
Canto do Buriti;2307;PI;22;19.669;1350;Nordeste
Capitão de Campos;2406;PI;22;11.347;1350;Nordeste
Capitão Gervásio Oliveira;2455;PI;22;4.065;1350;Nordeste
Caracol;2505;PI;22;10.538;1350;Nordeste
Caraúbas do Piauí;2539;PI;22;5.755;1350;Nordeste
Caridade do Piauí;2554;PI;22;5.162;1350;Nordeste
Castelo do Piauí;2604;PI;22;19.663;1350;Nordeste
Caxingó;2653;PI;22;5.657;1350;Nordeste
Cocal;2703;PI;22;29.209;1350;Nordeste
Cocal de Telha;2711;PI;22;5.034;1350;Nordeste
Cocal dos Alves;2729;PI;22;6.569;1350;Nordeste
Coivaras;2737;PI;22;4.233;1350;Nordeste
Colônia do Gurguéia;2752;PI;22;6.287;1350;Nordeste
Colônia do Piauí;2778;PI;22;7.088;1350;Nordeste
Conceição do Canindé;2802;PI;22;5.063;1350;Nordeste
Coronel José Dias;2851;PI;22;4.305;1350;Nordeste
Corrente;2901;PI;22;28.275;1350;Nordeste
Cristalândia do Piauí;3008;PI;22;7.454;1350;Nordeste
Cristino Castro;3107;PI;22;10.772;1350;Nordeste
Curimatá;3206;PI;22;11.552;1350;Nordeste
Currais;3230;PI;22;4.968;1350;Nordeste
Curralinhos;3255;PI;22;4.527;1350;Nordeste
Curral Novo do Piauí;3271;PI;22;5.185;1350;Nordeste
Demerval Lobão;3305;PI;22;16.998;1350;Nordeste
Dirceu Arcoverde;3354;PI;22;7.238;1350;Nordeste
Dom Expedito Lopes;3404;PI;22;6.421;1350;Nordeste
Domingos Mourão;3420;PI;22;4.138;1350;Nordeste
Dom Inocêncio;3453;PI;22;9.335;1350;Nordeste
Elesbão Veloso;3503;PI;22;13.786;1350;Nordeste
Eliseu Martins;3602;PI;22;4.435;1350;Nordeste
Esperantina;3701;PI;22;42.510;1350;Nordeste
Fartura do Piauí;3750;PI;22;5.414;1350;Nordeste
Flores do Piauí;3800;PI;22;4.508;1350;Nordeste
Floresta do Piauí;3859;PI;22;2.364;1350;Nordeste
Floriano;3909;PI;22;64.150;1350;Nordeste
Francinópolis;4006;PI;22;4.517;1350;Nordeste
Francisco Ayres;4105;PI;22;4.494;1350;Nordeste
Francisco Macedo;4154;PI;22;2.986;1350;Nordeste
Francisco Santos;4204;PI;22;8.366;1350;Nordeste
Fronteiras;4303;PI;22;10.382;1350;Nordeste
Geminiano;4352;PI;22;5.587;1350;Nordeste
Gilbués;4402;PI;22;11.166;1350;Nordeste
Guadalupe;4501;PI;22;10.478;1350;Nordeste
Guaribas;4550;PI;22;4.350;1350;Nordeste
Hugo Napoleão;4600;PI;22;3.562;1350;Nordeste
Ilha Grande;4659;PI;22;9.501;1350;Nordeste
Inhuma;4709;PI;22;15.259;1350;Nordeste
Ipiranga do Piauí;4808;PI;22;9.620;1350;Nordeste
Isaías Coelho;4907;PI;22;7.886;1350;Nordeste
Itainópolis;5003;PI;22;10.980;1350;Nordeste
Itaueira;5102;PI;22;10.493;1350;Nordeste
Jacobina do Piauí;5151;PI;22;5.715;1350;Nordeste
Jaicós;5201;PI;22;17.811;1350;Nordeste
Jardim do Mulato;5250;PI;22;4.251;1350;Nordeste
Jatobá do Piauí;5276;PI;22;4.568;1350;Nordeste
Jerumenha;5300;PI;22;4.600;1350;Nordeste
João Costa;5359;PI;22;3.031;1350;Nordeste
Joaquim Pires;5409;PI;22;14.175;1350;Nordeste
Joca Marques;5458;PI;22;5.535;1350;Nordeste
José de Freitas;5508;PI;22;44.391;1350;Nordeste
Juazeiro do Piauí;5516;PI;22;5.311;1350;Nordeste
Júlio Borges;5524;PI;22;5.499;1350;Nordeste
Jurema;5532;PI;22;4.505;1350;Nordeste
Lagoinha do Piauí;5540;PI;22;3.029;1350;Nordeste
Lagoa Alegre;5557;PI;22;8.449;1350;Nordeste
Lagoa do Barro do Piauí;5565;PI;22;5.146;1350;Nordeste
Lagoa de São Francisco;5573;PI;22;6.449;1350;Nordeste
Lagoa do Piauí;5581;PI;22;5.009;1350;Nordeste
Lagoa do Sítio;5599;PI;22;4.575;1350;Nordeste
Landri Sales;5607;PI;22;5.311;1350;Nordeste
Luís Correia;5706;PI;22;31.775;1350;Nordeste
Luzilândia;5805;PI;22;26.204;1350;Nordeste
Madeiro;5854;PI;22;8.218;1350;Nordeste
Manoel Emídio;5904;PI;22;5.314;1350;Nordeste
Marcolândia;5953;PI;22;8.783;1350;Nordeste
Marcos Parente;6001;PI;22;4.848;1350;Nordeste
Massapê do Piauí;6050;PI;22;5.215;1350;Nordeste
Matias Olímpio;6100;PI;22;10.875;1350;Nordeste
Miguel Alves;6209;PI;22;33.071;1350;Nordeste
Miguel Leão;6308;PI;22;1.352;1350;Nordeste
Milton Brandão;6357;PI;22;6.678;1350;Nordeste
Monsenhor Gil;6407;PI;22;10.455;1350;Nordeste
Monsenhor Hipólito;6506;PI;22;7.751;1350;Nordeste
Monte Alegre do Piauí;6605;PI;22;10.910;1350;Nordeste
Morro Cabeça no Tempo;6654;PI;22;4.458;1350;Nordeste
Morro do Chapéu do Piauí;6670;PI;22;6.547;1350;Nordeste
Murici dos Portelas;6696;PI;22;10.139;1350;Nordeste
Nazaré do Piauí;6704;PI;22;6.729;1350;Nordeste
Nazária;6720;PI;22;10.706;1350;Nordeste
Nossa Senhora de Nazaré;6753;PI;22;5.406;1350;Nordeste
Nossa Senhora dos Remédios;6803;PI;22;8.732;1350;Nordeste
Novo Oriente do Piauí;6902;PI;22;6.178;1350;Nordeste
Novo Santo Antônio;6951;PI;22;2.886;1350;Nordeste
Oeiras;7009;PI;22;39.545;1350;Nordeste
Olho D'Água do Piauí;7108;PI;22;2.725;1350;Nordeste
Padre Marcos;7207;PI;22;6.481;1350;Nordeste
Paes Landim;7306;PI;22;4.174;1350;Nordeste
Pajeú do Piauí;7355;PI;22;3.041;1350;Nordeste
Palmeira do Piauí;7405;PI;22;5.048;1350;Nordeste
Palmeirais;7504;PI;22;13.480;1350;Nordeste
Paquetá;7553;PI;22;3.878;1350;Nordeste
Parnaguá;7603;PI;22;10.289;1350;Nordeste
Parnaíba;7702;PI;22;169.552;1350;Nordeste
Passagem Franca do Piauí;7751;PI;22;4.220;1350;Nordeste
Patos do Piauí;7777;PI;22;5.461;1350;Nordeste
Pau D'Arco do Piauí;7793;PI;22;3.972;1350;Nordeste
Paulistana;7801;PI;22;21.601;1350;Nordeste
Pavussu;7850;PI;22;3.698;1350;Nordeste
Pedro II;7900;PI;22;39.039;1350;Nordeste
Pedro Laurentino;7934;PI;22;2.514;1350;Nordeste
Nova Santa Rita;7959;PI;22;4.147;1350;Nordeste
Picos;8007;PI;22;86.228;1350;Nordeste
Pimenteiras;8106;PI;22;11.528;1350;Nordeste
Pio IX;8205;PI;22;17.947;1350;Nordeste
Piracuruca;8304;PI;22;29.849;1350;Nordeste
Piripiri;8403;PI;22;67.676;1350;Nordeste
Porto;8502;PI;22;12.312;1350;Nordeste
Porto Alegre do Piauí;8551;PI;22;2.391;1350;Nordeste
Prata do Piauí;8601;PI;22;3.098;1350;Nordeste
Queimada Nova;8650;PI;22;8.936;1350;Nordeste
Redenção do Gurguéia;8700;PI;22;8.563;1350;Nordeste
Regeneração;8809;PI;22;17.418;1350;Nordeste
Riacho Frio;8858;PI;22;4.241;1350;Nordeste
Ribeira do Piauí;8874;PI;22;4.114;1350;Nordeste
Ribeiro Gonçalves;8908;PI;22;6.215;1350;Nordeste
Rio Grande do Piauí;9005;PI;22;5.868;1350;Nordeste
Santa Cruz do Piauí;9104;PI;22;5.928;1350;Nordeste
Santa Cruz dos Milagres;9153;PI;22;3.466;1350;Nordeste
Santa Filomena;9203;PI;22;6.209;1350;Nordeste
Santa Luz;9302;PI;22;5.425;1350;Nordeste
Santana do Piauí;9351;PI;22;4.174;1350;Nordeste
Santa Rosa do Piauí;9377;PI;22;4.690;1350;Nordeste
Santo Antônio de Lisboa;9401;PI;22;5.938;1350;Nordeste
Santo Antônio dos Milagres;9450;PI;22;2.189;1350;Nordeste
Santo Inácio do Piauí;9500;PI;22;3.719;1350;Nordeste
São Braz do Piauí;9559;PI;22;4.451;1350;Nordeste
São Félix do Piauí;9609;PI;22;2.885;1350;Nordeste
São Francisco de Assis do Piauí;9658;PI;22;5.703;1350;Nordeste
São Francisco do Piauí;9708;PI;22;5.404;1350;Nordeste
São Gonçalo do Gurguéia;9757;PI;22;3.019;1350;Nordeste
São Gonçalo do Piauí;9807;PI;22;4.944;1350;Nordeste
São João da Canabrava;9856;PI;22;4.306;1350;Nordeste
São João da Fronteira;9872;PI;22;5.615;1350;Nordeste
São João da Serra;9906;PI;22;6.233;1350;Nordeste
São João da Varjota;9955;PI;22;4.443;1350;Nordeste
São João do Arraial;9971;PI;22;8.443;1350;Nordeste
São João do Piauí;10003;PI;22;22.036;1350;Nordeste
São José do Divino;10052;PI;22;4.906;1350;Nordeste
São José do Peixe;10102;PI;22;3.320;1350;Nordeste
São José do Piauí;10201;PI;22;6.732;1350;Nordeste
São Julião;10300;PI;22;6.135;1350;Nordeste
São Lourenço do Piauí;10359;PI;22;4.497;1350;Nordeste
São Luis do Piauí;10375;PI;22;2.329;1350;Nordeste
São Miguel da Baixa Grande;10383;PI;22;2.304;1350;Nordeste
São Miguel do Fidalgo;10391;PI;22;2.870;1350;Nordeste
São Miguel do Tapuio;10409;PI;22;17.902;1350;Nordeste
São Pedro do Piauí;10508;PI;22;14.046;1350;Nordeste
São Raimundo Nonato;10607;PI;22;40.784;1350;Nordeste
Sebastião Barros;10623;PI;22;3.228;1350;Nordeste
Sebastião Leal;10631;PI;22;4.572;1350;Nordeste
Sigefredo Pacheco;10656;PI;22;9.631;1350;Nordeste
Simões;10706;PI;22;14.650;1350;Nordeste
Simplício Mendes;10805;PI;22;14.342;1350;Nordeste
Socorro do Piauí;10904;PI;22;4.184;1350;Nordeste
Sussuapara;10938;PI;22;6.345;1350;Nordeste
Tamboril do Piauí;10953;PI;22;3.029;1350;Nordeste
Tanque do Piauí;10979;PI;22;2.330;1350;Nordeste
Teresina;11001;PI;22;902.644;1350;Nordeste
União;11100;PI;22;47.707;1350;Nordeste
Uruçuí;11209;PI;22;26.501;1350;Nordeste
Valença do Piauí;11308;PI;22;22.920;1350;Nordeste
Várzea Branca;11357;PI;22;5.173;1350;Nordeste
Várzea Grande;11407;PI;22;4.515;1350;Nordeste
Vera Mendes;11506;PI;22;3.271;1350;Nordeste
Vila Nova do Piauí;11605;PI;22;2.979;1350;Nordeste
Wall Ferraz;11704;PI;22;4.117;1350;Nordeste
Abaiara;101;CE;23;10.282;1225;Nordeste
Acarape;150;CE;23;14.306;1225;Nordeste
Acaraú;200;CE;23;68.758;1225;Nordeste
Acopiara;309;CE;23;46.215;1225;Nordeste
Aiuaba;408;CE;23;14.220;1225;Nordeste
Alcântaras;507;CE;23;11.754;1225;Nordeste
Altaneira;606;CE;23;6.970;1225;Nordeste
Alto Santo;705;CE;23;14.418;1225;Nordeste
Amontada;754;CE;23;44.342;1225;Nordeste
Antonina do Norte;804;CE;23;7.484;1225;Nordeste
Apuiarés;903;CE;23;13.219;1225;Nordeste
Aquiraz;1000;CE;23;84.737;1225;Nordeste
Aracati;1109;CE;23;78.752;1225;Nordeste
Aracoiaba;1208;CE;23;26.696;1225;Nordeste
Ararendá;1257;CE;23;11.485;1225;Nordeste
Araripe;1307;CE;23;20.223;1225;Nordeste
Aratuba;1406;CE;23;11.459;1225;Nordeste
Arneiroz;1505;CE;23;7.619;1225;Nordeste
Assaré;1604;CE;23;22.212;1225;Nordeste
Aurora;1703;CE;23;24.267;1225;Nordeste
Baixio;1802;CE;23;5.832;1225;Nordeste
Banabuiú;1851;CE;23;17.654;1225;Nordeste
Barbalha;1901;CE;23;80.217;1225;Nordeste
Barreira;1950;CE;23;23.351;1225;Nordeste
Barro;2008;CE;23;19.669;1225;Nordeste
Barroquinha;2057;CE;23;14.977;1225;Nordeste
Baturité;2107;CE;23;36.978;1225;Nordeste
Beberibe;2206;CE;23;55.666;1225;Nordeste
Bela Cruz;2305;CE;23;34.441;1225;Nordeste
Boa Viagem;2404;CE;23;52.169;1225;Nordeste
Brejo Santo;2503;CE;23;53.778;1225;Nordeste
Camocim;2602;CE;23;65.031;1225;Nordeste
Campos Sales;2701;CE;23;26.082;1225;Nordeste
Canindé;2800;CE;23;77.207;1225;Nordeste
Capistrano;2909;CE;23;17.760;1225;Nordeste
Caridade;3006;CE;23;16.419;1225;Nordeste
Cariré;3105;CE;23;18.075;1225;Nordeste
Caririaçu;3204;CE;23;27.482;1225;Nordeste
Cariús;3303;CE;23;17.333;1225;Nordeste
Carnaubal;3402;CE;23;17.758;1225;Nordeste
Cascavel;3501;CE;23;76.365;1225;Nordeste
Catarina;3600;CE;23;9.577;1225;Nordeste
Catunda;3659;CE;23;10.817;1225;Nordeste
Caucaia;3709;CE;23;375.730;1225;Nordeste
Cedro;3808;CE;23;22.678;1225;Nordeste
Chaval;3907;CE;23;12.805;1225;Nordeste
Choró;3931;CE;23;12.380;1225;Nordeste
Chorozinho;3956;CE;23;20.763;1225;Nordeste
Coreaú;4004;CE;23;21.438;1225;Nordeste
Crateús;4103;CE;23;79.809;1225;Nordeste
Crato;4202;CE;23;138.232;1225;Nordeste
Croatá;4236;CE;23;18.007;1225;Nordeste
Cruz;4251;CE;23;31.847;1225;Nordeste
Deputado Irapuan Pinheiro;4269;CE;23;9.172;1225;Nordeste
Ereré;4277;CE;23;6.393;1225;Nordeste
Eusébio;4285;CE;23;80.304;1225;Nordeste
Farias Brito;4301;CE;23;18.557;1225;Nordeste
Forquilha;4350;CE;23;25.127;1225;Nordeste
Fortaleza;4400;CE;23;2.574.412;1225;Nordeste
Fortim;4459;CE;23;18.052;1225;Nordeste
Frecheirinha;4509;CE;23;16.362;1225;Nordeste
General Sampaio;4608;CE;23;6.924;1225;Nordeste
Graça;4657;CE;23;14.174;1225;Nordeste
Granja;4707;CE;23;55.633;1225;Nordeste
Granjeiro;4806;CE;23;4.960;1225;Nordeste
Groaíras;4905;CE;23;11.313;1225;Nordeste
Guaiúba;4954;CE;23;25.085;1225;Nordeste
Guaraciaba do Norte;5001;CE;23;44.294;1225;Nordeste
Guaramiranga;5100;CE;23;5.819;1225;Nordeste
Hidrolândia;5209;CE;23;18.225;1225;Nordeste
Horizonte;5233;CE;23;79.934;1225;Nordeste
Ibaretama;5266;CE;23;12.191;1225;Nordeste
Ibiapina;5308;CE;23;24.649;1225;Nordeste
Ibicuitinga;5332;CE;23;11.979;1225;Nordeste
Icapuí;5357;CE;23;22.367;1225;Nordeste
Icó;5407;CE;23;64.802;1225;Nordeste
Iguatu;5506;CE;23;102.251;1225;Nordeste
Independência;5605;CE;23;24.530;1225;Nordeste
Ipaporanga;5654;CE;23;11.937;1225;Nordeste
Ipaumirim;5704;CE;23;12.441;1225;Nordeste
Ipu;5803;CE;23;42.968;1225;Nordeste
Ipueiras;5902;CE;23;38.285;1225;Nordeste
Iracema;6009;CE;23;14.411;1225;Nordeste
Irauçuba;6108;CE;23;24.751;1225;Nordeste
Itaiçaba;6207;CE;23;7.779;1225;Nordeste
Itaitinga;6256;CE;23;70.679;1225;Nordeste
Itapajé;6306;CE;23;49.086;1225;Nordeste
Itapipoca;6405;CE;23;137.892;1225;Nordeste
Itapiúna;6504;CE;23;18.228;1225;Nordeste
Itarema;6553;CE;23;45.465;1225;Nordeste
Itatira;6603;CE;23;21.087;1225;Nordeste
Jaguaretama;6702;CE;23;17.625;1225;Nordeste
Jaguaribara;6801;CE;23;10.656;1225;Nordeste
Jaguaribe;6900;CE;23;35.124;1225;Nordeste
Jaguaruana;7007;CE;23;33.070;1225;Nordeste
Jardim;7106;CE;23;28.707;1225;Nordeste
Jati;7205;CE;23;8.100;1225;Nordeste
Jijoca de Jericoacoara;7254;CE;23;27.662;1225;Nordeste
